reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A1RA8TIN8JEVRJ,B00004XSF9,Marlie,"[0, 0]",I love the indicator - the suction cup is the perfect answer for a stainless steel appliance.  I only miss that it didn't come with a backing of white or silver behind the indicator disk because it is a bit hard to see on a black or stainless background.,4,The greatest little gadget!,1388707200,"01 3, 2014"
A2JBY8PHDR254X,B00004XSF9,Mary Jo Rainer,"[0, 0]",Was ordered as an addition to Christmas gift bags. Great idea! Looks good on the dishwasher and is a reminder as to whether contents are clean or dirty. Recommend,5,Love,1389657600,"01 14, 2014"
A2YQZJAVDDBBQR,B00004XSF9,MaryL,"[0, 0]",Good but does fall off too often.,3,Good,1404432000,"07 4, 2014"
A1KDGQ35TVTURK,B00004XSF9,Max Weigel,"[0, 0]","Analog dishwasher status alert system with rotary display and airlock mounting system.  This is a green technology using 0 watts of power regardless of usage patterns. Intuitive user interface that anyone the family can learn to use...Come on, this is a plastic disk that sticks to your dishwasher with a suction cup.  What more do you want to know?",5,Works perfectly.,1353542400,"11 22, 2012"
A2ZNIRSRD1XF80,B00004XSF9,Megan,"[0, 0]",I bought this when I was living with two roommates who were... let's just say.. inconsistent with their cleaning habits and I never had any idea what was clean or dirty.After a few tries they started to remember to turn the dial and all was right with the world.It sticks well and is very easy to turn.I honestly thought it would break within a few months of owning it but I've had it for about 5 years now and it's still helpful.,5,perfect,1376956800,"08 20, 2013"
A2AUH2QFWC578A,B00004XSF9,Melisa McCannell,"[0, 0]",This will prevent a lot of arguments before they happen in my household! It is a good size and stays put when you turn it. The suction cup that keeps it attached is large and stays stuck.,4,Good & Useful Item!,1379548800,"09 19, 2013"
A1IMENF8ABOW2O,B00004XSF9,"Mer584 ""mer584""","[0, 0]",does what it says.so far it has been on the washer for a few weeks. has not lost suction. turns well and easily for display.  easy and helpful.i would give 5 stars but we have a stainless steal washer and you have to take a little effort to read it. would be easier/ideal for a white washer. would not be suitable if your washer was black as you wouldn't be able to read it.,4,effective,1399852800,"05 12, 2014"
A29K85C92Z8HGR,B00004XSF9,MET,"[0, 0]","I've been happy with this indicator. It stays put on my dishwasher and the disc has enough friction that it won't spin around when I open and close the dishwasher door. In other words, if I leave it on Dirty, it stays that way until I change it.",4,"Sticks and turns, what more could you ask for",1361232000,"02 19, 2013"
A1KGLG0QSI2RSC,B00004XSF9,Micah B Craddock,"[0, 0]","Sticks straight to the dishwasher. Nothing fancy, nothing special, but it does the job. Now hubby and I don't have to guess if the dishes are clean or not.",3,Does the job,1361923200,"02 27, 2013"
A40NLX7GF8NMP,B00004XSF9,"Michael Radis ""Reader""","[1, 1]",The spinner was larger than expected and would only stay on the lip of the counter and not on the diishwasher. We ended up ordering a different style altogether,2,Not what I expected,1188950400,"09 5, 2007"
A16MJ7NJ8KYJ28,B00004XSF9,Mike,"[0, 0]",I've been looking for one of these for a while. This was exactly what I needed and it works very well.,5,Exactly what I needed,1301184000,"03 27, 2011"
AE94WQPSDB38U,B00004XSF9,Mike,"[1, 2]",I bought one of these for my new dishwasher. Was tired of trying to figure out if my dishes were clean or dirty. So I got one of these. First time I put it on I walk up the stairs and I hear something hit the ground. I go wtf was that and sure enough it had fallen off. After many attempts and almost tempted to glue it on I just threw it away. Save your self the time and money and get one that is a magnet.,1,Does not stay on,1305331200,"05 14, 2011"
A1I1V8S43GETMU,B00004XSF9,mjhall,"[0, 0]",It does what it is supposed to do.  Suctions to the dishwasher and reminds us if the dishes are dirty or clean.  Biggest problem is making sure to turn the dial when we start or unload the dishwasher... but that is user error not product error.,5,Works great,1306627200,"05 29, 2011"
AN4QIXG46PMTU,B00004XSF9,M. Murray,"[0, 0]","We bought one of these because our new energy saver dishwasher has no &#34;finish&#34; light when the cycle is done.  The wheel does turn a bit too easy but it does stay adhered to the front of the dishwasher.  Like others, it can only work if everyone in the family remembers to turn it!",4,Useful Item,1402704000,"06 14, 2014"
A54WY8EP7Z59G,B00004XSF9,Moatz,"[0, 0]","I've used one of these for years.  We just bought a winter home, and I looked everywhere for any type of dishwasher indicator.  When I found this, I bought several, so I'll always have a backup.",5,Simple and Effective,1265068800,"02 2, 2010"
A29ZWJGWKS04E0,B00004XSF9,Moi Chung,"[0, 0]","I purchased this product for my boss, her family calls her at work to ask if the dishes are clean or dirty.  A great time saver",5,Fantastic!,1314576000,"08 29, 2011"
AMTQ2VJ2WHT6Y,B00004XSF9,MomOf3,"[0, 0]","We have a stainless steel dishwasher that is not magnetized so having a suction cup indicator was perfect!  It is a little loose, but not so loose so it doesn't stay where we want it or moves out of its position.",4,Works for what we need.,1385683200,"11 29, 2013"
A2CUD8ZVUPKT1H,B00004XSF9,mselvsester18,"[0, 0]",I can't seem to get this to stick to my dishwasher.  Too bad - I was really hoping it would work.,2,Doesn't Work,1332201600,"03 20, 2012"
A1K8VAS5877WQT,B00004XSF9,"M. Smith ""MusicGal""","[0, 0]","Functional.  Works as described.  It's nice that it affixes to the dishwasher with a suction cup and not a magnet for those of us who have a plastic front dishwasher.  As long as you press the suction cup down hard enough, there's no problem getting it to stick to the dishwasher.",4,Nice Product,1371859200,"06 22, 2013"
AWE5HFCQEXLS2,B00004XSF9,Neil,"[0, 0]","At first, I was little worried that the suction cup would not stick..  However, I have been using it for more than a month and it has never fallen yet..  It sticks really well!",5,The suction cup sticks really well!,1401753600,"06 3, 2014"
A22IG8L7C2V9C4,B00004XSF9,"Nicole King ""flickerstick""","[0, 0]","this is a good indicator however i had to put a paper backing on it so that i could tell what the lettering said since the plastic is transparent and black and not white and black... this is a bad design flaw, also it spins freely and easily when you don't want it to",3,so-so,1266451200,"02 18, 2010"
A3SRT2S9LCQG4Q,B00004XSF9,Nicrin,"[0, 0]",Pros: It spins nicelyCons:  It falls off.  Gravity apparently is too much for this.  We tried attaching some magnets but those didn't work either.  Will be shopping for a different one.,2,Doesn't stay....,1400889600,"05 24, 2014"
A3K40YCOJXS0ZH,B00004XSF9,OHIO COLLEGE UNDERGRAD,"[0, 0]",This is a great clean/dirty dishwasher sign.  It has a very effective suction cup on the bag that attaches it to the dishwasher.  The size of the wheel is very readable as it is about palm-size.,5,"SIMPLE, EASY TO USE, STAYS UP WELL (suction cup)",1380585600,"10 1, 2013"
AL8PUA0TD5X9F,B00004XSF9,Paige Hanson,"[0, 0]","Didnt stick to my stainless steel dishwasher. Its a brand new clean dishwasher. Disappointed...so, item is now in the trash.",1,Disappointed,1398470400,"04 26, 2014"
AK9QPADLB9CV0,B00004XSF9,Paul Poisson,"[1, 1]",This is a wonderful product and was just what I needed. I was a little worried about it sticking to my dishwasher as its stainless steal. I just got the suction cup a little wet and on it went with no problems and it has been stuck ever sense!,5,Perfect even on stainess steal!,1388016000,"12 26, 2013"
A1DGYTSZ070JX6,B00004XSF9,P. Himes,"[0, 0]","The pictures make it look like it's black background and white text vs white background and black text.  That's not the case.  It's black background and clear text vs clear background and black text.  That's a problem because the only place on the dishwasher that I could get the suction cup to stick is on the black area near the buttons rendering it unreadable.  I can (and probably will) glue some white paper behind it so that I can read it, but it also has a problem of turning too easily so that I often see it sideways and revert to my old trick to see if the dishes are clean or not by checking to see if the machine is locked.  None of my front is metal meaning magnetic signs were out, so I so wanted the suction idea to work, but this one just doesn't quite pull it off.",2,Good idea.  Not good enough execution.,1359936000,"02 4, 2013"
A31O3KU7DNO646,B00004XSF9,Photog,"[0, 0]","This product does what it says, helps you keep track of whether the dishes in the dishwasher are clean vs. dirty, as long as you remember to rotate it.  I give it 4 stars instead of 5 as it could be slightly sturdier.  Young children could pretty easily destroy it I think.",4,Good product,1379462400,"09 18, 2013"
A34DEDI9F0B2FV,B00004XSF9,Pragmatist,"[0, 0]","It is wonderful to know if the dishes are clean or dirty without opening the dishwasher to check. The suction cup works well, so it stays on and does its job with just a little spin.",5,Love it!!!,1394064000,"03 6, 2014"
A3C4SJ4OA6JK3K,B00004XSF9,Rachel,"[0, 0]","This is just what I needed. Had to rub a little water on the suction cup the first time I put it on, but it hasn't fallen off since. Nice thick plastic, doesn't slide or fall down.",5,Nice,1348531200,"09 25, 2012"
A3LFXU0PO1HBBP,B00004XSF9,Rachel R,"[0, 0]",This thing works really well. We've had it attached to the Dishwasher for a few months now and it has yet to fall down. Pretty high quality compared to some other things we've used.,5,Works Great,1386374400,"12 7, 2013"
ALL5NEYBK36PH,B00004XSF9,rachelshphrd,"[0, 0]",When we received it the plastic sign would not stay attached to the suction cup. We ended up throwing it away 10 minutes after we received it. It is better just to go with a magnet.,1,poor quality,1394409600,"03 10, 2014"
A2FVZYATUK2Q9U,B00004XSF9,R. A. Conant,"[0, 0]",Not much to say except that it is a good product and does what it is intended.  Constructions seems good.,5,Nice product.,1349654400,"10 8, 2012"
A5RZF8DPE4R6P,B00004XSF9,Randal Hall,"[0, 0]","It was dirty, as if used and put back on shelve. Very unhappy. Stains not coming off. Looks like a return.",1,Looked Used.,1399766400,"05 11, 2014"
A1R6B6E79K66VG,B00004XSF9,RB,"[0, 0]",I recommend getting one of these for anyone who does not live alone.  How else would you know whether the dishes are clean or dirty?This is an inexpensive addition to any household that you cannot go wrong with owning.,5,Helpful tool,1314576000,"08 29, 2011"
A1VFB1YSCS1J26,B00004XSF9,rebelodge,"[0, 0]",This product was exactly what I needed for my college apartment! No more confusion between the roomies of if the dishwasher has clean or dirty dishes in it.,5,Exactly What I Needed,1298505600,"02 24, 2011"
A3Q8A2QB0OR8A4,B00004XSF9,R. Ennals,"[0, 0]","Maybe my dishwasher is too dirty. Maybe I didn't push it hard enough. Maybe I got a duff one. All I know is that it keeps falling off the dishwasher, which makes it kind of useless.",2,It falls off the dishwasher,1359158400,"01 26, 2013"
